os1,os2,os3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s1_mean,s1_std,s1_trend,s2_mean,s2_std,s2_trend,s3_mean,s3_std,s3_trend,s4_mean,s4_std,s4_trend,s5_mean,s5_std,s5_trend,s6_mean,s6_std,s6_trend,s7_mean,s7_std,s7_trend,s8_mean,s8_std,s8_trend,s9_mean,s9_std,s9_trend,s10_mean,s10_std,s10_trend,s11_mean,s11_std,s11_trend,s12_mean,s12_std,s12_trend,s13_mean,s13_std,s13_trend,s14_mean,s14_std,s14_trend,s15_mean,s15_std,s15_trend,s16_mean,s16_std,s16_trend,s17_mean,s17_std,s17_trend,s18_mean,s18_std,s18_trend,s19_mean,s19_std,s19_trend,s20_mean,s20_std,s20_trend,s21_mean,s21_std,s21_trend
-0.0004,-0.0002,100.0,518.67,642.54,1581.72,1405.54,14.62,21.61,554.53,2388.01,9044.56,1.3,47.25,522.32,2388.04,8132.48,8.4246,0.03,392,2388,100.0,38.86,23.4308,518.67,0.0,0.0,642.3480000000001,0.24570985599546205,0.37999999999999545,1586.8809999999999,4.384065718282701,-7.3599999999999,1400.675,2.8185743046989664,9.470000000000027,14.62,0.0,0.0,21.61,0.0,0.0,554.42,0.2736989424736081,0.4199999999999591,2388.05,0.03231786571590593,-0.05999999999994543,9048.755,4.142748014433318,-2.5500000000010914,1.3,0.0,0.0,47.339,0.08292566952797438,-0.00999999999999801,522.072,0.28851343122981193,0.04000000000007731,2388.0620000000004,0.0382390144000184,-0.01999999999998181,8132.148000000001,4.903857438565581,1.3299999999999272,8.41653,0.019267015567774798,-0.00140000000000029,0.03,0.0,0.0,391.7,1.0593499054714224,-2.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.95700000000001,0.10252912865240305,0.0,23.38442,0.06753359328676575,0.015900000000002024
-0.0004,-0.0,100.0,518.67,641.99,1579.11,1398.9,14.62,21.61,554.63,2388.07,9055.44,1.3,47.29,522.29,2388.04,8131.95,8.4142,0.03,392,2388,100.0,38.99,23.4352,518.67,0.0,0.0,642.303,0.26725144215374286,-0.4500000000000455,1585.7450000000001,4.802578589789862,-11.360000000000127,1400.3809999999999,2.8368270616617903,-2.939999999999827,14.62,0.0,0.0,21.61,0.0,0.0,554.476,0.2504307400372881,0.5599999999999454,2388.0550000000003,0.03100179206264049,0.0500000000001819,9049.503,4.629895727166585,7.480000000001382,1.3,0.0,0.0,47.331,0.0834599038793607,-0.0799999999999983,522.101,0.29497457517551534,0.2899999999999636,2388.053,0.030203016774030467,-0.09000000000014552,8131.883,4.827640440444918,-2.6500000000005457,8.417489999999999,0.01884099844016266,0.009599999999998943,0.03,0.0,0.0,391.6,0.9660917830793477,-1.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.957,0.10252912865240305,0.0,23.38322,0.06639106030851555,-0.012000000000000455
-0.0018,-0.0002,100.0,518.67,641.93,1589.6,1399.5,14.62,21.61,554.7,2388.08,9055.27,1.3,47.27,522.42,2388.08,8136.61,8.4158,0.03,392,2388,100.0,39.06,23.4768,518.67,0.0,0.0,642.2610000000001,0.29099255431460297,-0.42000000000007276,1586.4209999999998,4.823957457892208,6.759999999999991,1400.4180000000001,2.8210667800987275,0.36999999999989086,14.62,0.0,0.0,21.61,0.0,0.0,554.478,0.25231373768047843,0.020000000000095497,2388.0510000000004,0.023309511649142144,-0.03999999999996362,9050.045999999998,4.97906327647192,5.430000000000291,1.3,0.0,0.0,47.317,0.08042249547095134,-0.13999999999999346,522.086,0.271342342192752,-0.15000000000009095,2388.053,0.030203016774030467,0.0,8132.814,4.742573609807455,9.30999999999949,8.41584,0.018108144269606333,-0.01649999999999885,0.03,0.0,0.0,391.8,0.7888106377466686,2.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.962,0.1065415933385185,0.05000000000000426,23.40249,0.062262052826922216,0.1927000000000021
-0.003,-0.0001,100.0,518.67,642.01,1583.21,1400.69,14.62,21.61,553.97,2388.02,9051.76,1.3,47.12,522.23,2388.05,8131.81,8.414,0.03,392,2388,100.0,38.7,23.3699,518.67,0.0,0.0,642.271,0.27906391143706005,0.10000000000002274,1586.259,4.909762270777823,-1.6199999999998909,1400.3880000000001,2.8158985145852387,-0.2999999999999545,14.62,0.0,0.0,21.61,0.0,0.0,554.45,0.29272664533479154,-0.2799999999999727,2388.048,0.025298221281146168,-0.03000000000020009,9050.175,5.007896542240049,1.2900000000008731,1.3,0.0,0.0,47.305,0.0998053661438574,-0.12000000000000455,522.068,0.2527976793142341,-0.17999999999994998,2388.052,0.03011090610881286,-0.009999999999763531,8132.689,4.751833447324149,-1.25,8.41535,0.018082419331739763,-0.004900000000001015,0.03,0.0,0.0,391.7,0.6749485577106269,-1.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.93900000000001,0.13519122259475355,-0.22999999999999687,23.403510000000004,0.06156278547593332,0.010200000000001097
-0.0,-0.0004,100.0,518.67,642.24,1582.08,1401.77,14.62,21.61,554.57,2388.06,9052.98,1.3,47.33,521.84,2388.01,8131.03,8.3784,0.03,392,2388,100.0,38.84,23.3769,518.67,0.0,0.0,642.275,0.2782185392015517,0.03999999999996362,1585.115,4.328284879717966,-11.440000000000055,1400.957,2.3915826930664466,5.690000000000055,14.62,0.0,0.0,21.61,0.0,0.0,554.47,0.29348480937418936,0.20000000000004547,2388.047,0.024517567397687033,-0.010000000000218279,9050.911,4.800628315359946,7.359999999998763,1.3,0.0,0.0,47.297999999999995,0.09472767986883303,-0.07000000000000028,522.033,0.2582010413956308,-0.35000000000002274,2388.0530000000003,0.028303906287606106,0.010000000000218279,8132.005999999999,4.404132402893784,-6.829999999999927,8.41254,0.02147552612212833,-0.028100000000000236,0.03,0.0,0.0,391.9,0.316227766016972,2.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.918,0.13231276078543167,-0.20999999999999375,23.4001,0.062044338984312,-0.03410000000000224
0.0033,0.0004,100.0,518.67,642.4,1591.31,1403.21,14.62,21.61,553.72,2388.06,9048.99,1.3,47.09,522.07,2388.03,8138.08,8.437,0.03,392,2388,100.0,39.13,23.4444,518.67,0.0,0.0,642.313,0.2651645191615003,0.37999999999999545,1585.828,4.726127848931017,7.129999999999882,1401.588,2.0031131326557268,6.309999999999945,14.62,0.0,0.0,21.61,0.0,0.0,554.429,0.3659523344797604,-0.40999999999996817,2388.045,0.022236106773356155,-0.01999999999998181,9049.931999999999,3.9384001263903015,-9.790000000000873,1.3,0.0,0.0,47.266000000000005,0.10606077922064018,-0.3199999999999932,522.0450000000001,0.25669913214588463,0.12000000000000455,2388.05,0.02905932629056309,-0.02999999999974534,8133.286,4.080275589820609,12.800000000000182,8.4152,0.02278825233413989,0.02660000000000018,0.03,0.0,0.0,391.9,0.316227766016972,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.937,0.1484774580721033,0.19000000000000483,23.411009999999997,0.058896018541156496,0.10910000000000153
0.0005,-0.0004,100.0,518.67,642.12,1584.66,1401.38,14.62,21.61,553.94,2388.08,9057.06,1.3,47.49,522.23,2388.05,8130.88,8.4137,0.03,392,2388,100.0,39.0,23.375,518.67,0.0,0.0,642.292,0.27189867393717104,-0.21000000000003638,1585.156,4.30826389370159,-6.720000000000027,1401.69,1.959121118142237,1.0200000000002092,14.62,0.0,0.0,21.61,0.0,0.0,554.327,0.34293018401884673,-1.0199999999999818,2388.049,0.02469817807013682,0.03999999999996362,9050.541000000001,4.541427700136103,6.0900000000001455,1.3,0.0,0.0,47.29,0.12710450643291393,0.240000000000002,522.076,0.2586374553952395,0.3100000000000591,2388.048,0.028205594401936238,-0.01999999999998181,8133.4039999999995,3.980899395864794,1.180000000000291,8.415090000000001,0.022793052060270692,-0.0010999999999992127,0.03,0.0,0.0,391.9,0.316227766016972,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.935,0.14736575812129532,-0.020000000000003126,23.398519999999998,0.05061176411336533,-0.12490000000000023
-0.0027,0.0005,100.0,518.67,642.24,1591.52,1406.05,14.62,21.61,553.68,2388.03,9057.88,1.3,47.32,522.74,2388.09,8127.22,8.4068,0.03,392,2388,100.0,38.99,23.3148,518.67,0.0,0.0,642.245,0.22882550362875304,-0.4700000000000273,1585.468,4.667306622786501,3.119999999999891,1402.0520000000001,2.396640240928688,3.619999999999891,14.62,0.0,0.0,21.61,0.0,0.0,554.234,0.38158150432714044,-0.9300000000000637,2388.048,0.025298221281068383,-0.009999999999763531,9051.615999999998,4.902276568655069,10.75,1.3,0.0,0.0,47.294000000000004,0.12738393409949914,0.03999999999999915,522.159,0.3242923920715537,0.8300000000000409,2388.049,0.029608557321844052,0.010000000000218279,8132.683999999999,4.405219631300521,-7.199999999999818,8.418239999999999,0.018445005346222978,0.031500000000001194,0.03,0.0,0.0,391.9,0.316227766016972,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.951,0.14332945731192856,0.1600000000000037,23.39494,0.05541610676409105,-0.03579999999999828
-0.0001,0.0002,100.0,518.67,641.93,1586.94,1401.2,14.62,21.61,554.15,2388.04,9046.87,1.3,47.45,522.3,2388.0,8131.45,8.4201,0.03,392,2388,100.0,39.06,23.4753,518.67,0.0,0.0,642.184,0.22267065864633478,-0.6100000000000136,1586.0149999999999,4.462740189614103,5.470000000000027,1402.1240000000003,2.3546134384307122,0.7200000000000273,14.62,0.0,0.0,21.61,0.0,0.0,554.219,0.3816470155059112,-0.14999999999997726,2388.049,0.02469817807013682,0.009999999999763531,9051.657000000001,4.855857974312587,0.41000000000167347,1.3,0.0,0.0,47.292,0.12443650768341105,-0.01999999999999602,522.2189999999999,0.28278181616831377,0.599999999999909,2388.04,0.029439202887650114,-0.09000000000014552,8133.168000000001,3.9007173129504706,4.8400000000001455,8.41676,0.017530810971923397,-0.014800000000001035,0.03,0.0,0.0,391.9,0.316227766016972,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.976,0.13769531582447073,0.25,23.411550000000002,0.051624676485402206,0.16610000000000014
-0.0013,-0.0,100.0,518.67,642.53,1582.42,1399.16,14.62,21.61,553.83,2388.08,9060.32,1.3,47.45,521.73,2388.05,8128.31,8.4099,0.03,393,2388,100.0,38.79,23.3943,518.67,0.0,0.0,642.193,0.2356103185813358,0.08999999999991815,1585.257,4.3530654588329085,-7.579999999999927,1401.7400000000002,2.504245284399964,-3.839999999999918,14.62,0.0,0.0,21.61,0.0,0.0,554.172,0.39910455327467936,-0.4699999999999136,2388.053,0.02626785107266398,0.03999999999996362,9053.113000000001,5.069383153363845,14.55999999999949,1.3,0.0,0.0,47.306,0.13418064109417166,0.14000000000000057,522.217,0.28651352498597615,-0.01999999999998181,2388.0440000000003,0.027568097504259002,0.03999999999996362,8131.982000000001,3.290500806191982,-11.859999999999673,8.413450000000001,0.014962638656184562,-0.03309999999999924,0.03,0.0,0.0,392.1,0.316227766016944,2.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.942,0.13742068419434703,-0.3400000000000034,23.40934,0.05186645672622672,-0.022099999999998232
0.0003,0.0001,100.0,518.67,642.43,1588.29,1401.27,14.62,21.61,553.76,2388.06,9060.38,1.3,47.2,522.02,2388.08,8128.71,8.3977,0.03,393,2388,100.0,38.93,23.3745,518.67,0.0,0.0,642.182,0.21963606261213403,-0.11000000000001364,1585.914,4.254603258693517,6.569999999999936,1401.313,2.118668607088623,-4.269999999999982,14.62,0.0,0.0,21.61,0.0,0.0,554.095,0.3966316511157799,-0.7699999999999818,2388.058,0.021499353994764703,0.04999999999972715,9054.695000000002,4.545034531108446,15.819999999999709,1.3,0.0,0.0,47.301,0.13739238212748706,-0.04999999999999716,522.187,0.2902125657741812,-0.3000000000000682,2388.048,0.029739610697815118,0.03999999999996362,8131.604999999999,3.439690716069756,-3.769999999999527,8.41076,0.015152205560027984,-0.02689999999999948,0.03,0.0,0.0,392.2,0.42163702135585407,1.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.949000000000005,0.13453211099543275,0.07000000000000028,23.40371,0.052331729274782135,-0.05630000000000024
0.0,0.0005,100.0,518.67,642.21,1580.32,1402.89,14.62,21.61,554.38,2388.06,9052.04,1.3,47.22,521.84,2388.05,8126.21,8.3973,0.03,392,2388,100.0,38.99,23.4873,518.67,0.0,0.0,642.204,0.20902950349920144,0.22000000000002728,1586.0349999999999,4.051979625921826,1.2100000000000364,1401.712,1.9852556510422399,3.990000000000009,14.62,0.0,0.0,21.61,0.0,0.0,554.0699999999999,0.36584756995860146,-0.25,2388.057,0.021108186931285074,-0.010000000000218279,9054.355,4.609821037748936,-3.399999999999636,1.3,0.0,0.0,47.294,0.13977760113042803,-0.07000000000000028,522.142,0.3068767396418966,-0.4499999999999318,2388.049,0.02960855732186709,0.010000000000218279,8131.031,3.832253326118942,-5.739999999999782,8.40907,0.01565986022358589,-0.016899999999999693,0.03,0.0,0.0,392.2,0.42163702135585407,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.949,0.13453211099543275,0.0,23.408920000000002,0.05809160964469244,0.05210000000000292
0.0019,0.0001,100.0,518.67,641.89,1588.51,1399.16,14.62,21.61,554.02,2388.08,9045.26,1.3,47.4,521.91,2388.06,8129.99,8.4376,0.03,392,2388,100.0,38.94,23.365,518.67,0.0,0.0,642.2,0.21514852750755628,-0.03999999999996362,1585.926,3.959018396858387,-1.0899999999999181,1401.678,2.0297607959767223,-0.33999999999991815,14.62,0.0,0.0,21.61,0.0,0.0,554.0020000000001,0.29134935119995514,-0.6800000000000637,2388.057,0.021108186931285074,0.0,9053.354000000001,5.406948615752539,-10.010000000000218,1.3,0.0,0.0,47.307,0.1432984453664546,0.12999999999999545,522.091,0.29778627682716813,-0.5099999999999909,2388.047,0.02790858091879046,-0.01999999999998181,8130.369000000001,3.295645106297324,-6.619999999999891,8.411249999999999,0.01803769201792001,0.02179999999999893,0.03,0.0,0.0,392.2,0.42163702135585407,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.937,0.12875903420298926,-0.12000000000000455,23.39774,0.05420441146458886,-0.11180000000000234
-0.0014,0.0005,100.0,518.67,642.23,1584.35,1397.76,14.62,21.61,554.23,2388.07,9050.64,1.3,47.22,521.37,2388.04,8135.48,8.4151,0.03,392,2388,100.0,39.06,23.4498,518.67,0.0,0.0,642.222,0.2045482828082681,0.22000000000002728,1586.04,3.8878957462012953,1.1399999999998727,1401.385,2.3710159566444764,-2.9300000000000637,14.62,0.0,0.0,21.61,0.0,0.0,554.028,0.29965906553237986,0.2599999999999909,2388.062,0.016865480853105713,0.0500000000001819,9053.241999999998,5.45502174351994,-1.1200000000008004,1.3,0.0,0.0,47.317,0.1318290138356744,0.10000000000000142,522.005,0.3688796852934014,-0.8600000000000136,2388.0460000000003,0.02796823595138212,-0.010000000000218279,8130.736,3.6583305239160566,3.6699999999991633,8.411359999999998,0.01805966654054157,0.001100000000000989,0.03,0.0,0.0,392.2,0.42163702135585407,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.973,0.10285372569279837,0.35999999999999943,23.40573,0.05551760581613567,0.07989999999999853
-0.0032,-0.0001,100.0,518.67,642.77,1588.49,1403.62,14.62,21.61,553.92,2388.06,9048.6,1.3,47.47,522.33,2388.09,8127.3,8.4116,0.03,392,2388,100.0,38.85,23.4106,518.67,0.0,0.0,642.275,0.26842131062916486,0.5299999999999727,1586.681,3.685613020018717,6.410000000000082,1401.57,2.4743169652330153,1.849999999999909,14.62,0.0,0.0,21.61,0.0,0.0,553.963,0.23185483964511175,-0.650000000000091,2388.062,0.016865480853105713,0.0,9052.804,5.650726993547014,-4.3799999999992,1.3,0.0,0.0,47.331,0.1405109722880383,0.14000000000000057,522.054,0.37698216875004364,0.4900000000000091,2388.054,0.027968235951656723,0.07999999999992724,8130.363,3.8119521099933564,-3.7299999999995634,8.41468,0.013899784170984577,0.033200000000000784,0.03,0.0,0.0,392.2,0.42163702135585407,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.974000000000004,0.10145606602531938,0.00999999999999801,23.409100000000002,0.054588175357756424,0.03369999999999962
-0.001,0.0003,100.0,518.67,642.81,1585.54,1400.42,14.62,21.61,553.73,2388.02,9047.09,1.3,47.12,521.91,2388.05,8134.36,8.4504,0.03,393,2388,100.0,38.94,23.3651,518.67,0.0,0.0,642.316,0.3166210493457609,0.40999999999996817,1586.104,3.3132501666284475,-5.769999999999982,1401.291,2.425665773440505,-2.7899999999999636,14.62,0.0,0.0,21.61,0.0,0.0,553.964,0.23070905198293246,0.009999999999990905,2388.058,0.02149935399477019,-0.03999999999996362,9052.614,5.8225485065521365,-1.8999999999996362,1.3,0.0,0.0,47.333999999999996,0.13500617269837448,0.02999999999999403,522.0379999999999,0.3796138388765642,-0.16000000000008185,2388.056,0.026749870197541964,0.01999999999998181,8129.991,3.08794951743324,-3.7200000000002547,8.41602,0.016662052694669274,0.013400000000000745,0.03,0.0,0.0,392.3,0.4830458915396954,1.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.955,0.08553751613570218,-0.19000000000000483,23.40117,0.054650283114039036,-0.07929999999999993
0.0018,-0.0001,100.0,518.67,642.76,1583.77,1395.57,14.62,21.61,553.04,2388.04,9056.01,1.3,47.07,522.1,2388.07,8132.82,8.4539,0.03,391,2388,100.0,39.0,23.3388,518.67,0.0,0.0,642.38,0.336650164612066,0.6399999999999864,1586.015,3.36785210152915,-0.8900000000001,1400.7099999999998,3.0239966196332775,-5.810000000000173,14.62,0.0,0.0,21.61,0.0,0.0,553.874,0.37286279871676314,-0.900000000000091,2388.0539999999996,0.020655911179262843,-0.03999999999996362,9052.509,5.742379394567314,-1.0499999999992724,1.3,0.0,0.0,47.292,0.14596803303006445,-0.4200000000000017,522.025,0.3744996662213978,-0.12999999999999545,2388.058,0.02699794230900329,0.01999999999998181,8130.185,3.2085900330198,1.9399999999995998,8.42004,0.020457337721867856,0.04020000000000046,0.03,0.0,0.0,392.2,0.6324555320337296,-1.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.955,0.08553751613570218,0.0,23.397550000000003,0.057690731972785174,-0.0362000000000009
0.0021,-0.0001,100.0,518.67,642.61,1579.82,1402.26,14.62,21.61,554.16,2388.05,9051.15,1.3,47.29,521.96,2388.06,8134.38,8.4418,0.03,392,2388,100.0,38.9,23.3775,518.67,0.0,0.0,642.417,0.33987089051913255,0.37000000000000455,1584.845,3.2739010030498727,-11.700000000000045,1400.331,2.466474992552707,-3.7899999999999636,14.62,0.0,0.0,21.61,0.0,0.0,553.922,0.37599645388427044,0.4800000000000182,2388.056,0.018973665960361447,0.01999999999998181,9051.836,5.4287735467831455,-6.729999999999563,1.3,0.0,0.0,47.289,0.14563653387800574,-0.030000000000001137,521.947,0.2777708888033774,-0.7799999999999727,2388.0550000000003,0.024608038434339525,-0.03000000000020009,8130.901000000001,3.27169154346041,7.1599999999998545,8.423540000000001,0.02092904414656195,0.03500000000000014,0.03,0.0,0.0,392.2,0.6324555320337296,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.946000000000005,0.08617811013630208,-0.09000000000000341,23.40382,0.050679051118015656,0.06269999999999953
-0.0002,0.0005,100.0,518.67,642.42,1592.59,1401.2,14.62,21.61,553.95,2388.04,9056.29,1.3,47.38,522.44,2388.06,8129.95,8.4189,0.03,392,2388,100.0,38.96,23.2348,518.67,0.0,0.0,642.466,0.29409748950548975,0.4900000000000091,1585.4099999999999,4.067071018148264,5.649999999999864,1400.331,2.466474992552707,0.0,14.62,0.0,0.0,21.61,0.0,0.0,553.9019999999999,0.36774991502408516,-0.1999999999999318,2388.0559999999996,0.018973665960361447,0.0,9052.778,5.286750314601388,9.420000000000073,1.3,0.0,0.0,47.282,0.13854802616982848,-0.07000000000000028,521.961,0.3001647695663929,0.14000000000010004,2388.061,0.01523883926858012,0.05999999999994543,8130.750999999999,3.2781039574044093,-1.5,8.42342,0.020954384319804616,-0.0011999999999989797,0.03,0.0,0.0,392.2,0.6324555320337296,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.936,0.07676804890923183,-0.10000000000000142,23.37977,0.06732148493113735,-0.24050000000000082
0.0009,-0.0,100.0,518.67,642.41,1584.95,1401.58,14.62,21.61,554.45,2388.04,9048.94,1.3,47.4,522.11,2388.02,8134.1,8.4071,0.03,392,2388,100.0,39.06,23.3567,518.67,0.0,0.0,642.454,0.2936437751200445,-0.12000000000000455,1585.663,3.9370181892160456,2.5299999999999727,1400.5729999999999,2.457519300251678,2.4199999999998454,14.62,0.0,0.0,21.61,0.0,0.0,553.9639999999999,0.4046727072588465,0.6200000000000045,2388.052,0.01751190071493348,-0.03999999999996362,9051.64,4.671968416943201,-11.3799999999992,1.3,0.0,0.0,47.277,0.13258540224658574,-0.05000000000000426,521.999,0.2916028501612598,0.37999999999999545,2388.058,0.01988857852104148,-0.03000000000020009,8131.329999999999,3.3102299349466486,5.789999999999964,8.42314,0.021172686807926017,-0.00280000000000058,0.03,0.0,0.0,392.1,0.5676462121976241,-1.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.963,0.06650814486461913,0.2700000000000031,23.37601,0.0674696384391609,-0.03760000000000119
0.0007,-0.0002,100.0,518.67,642.49,1586.33,1400.76,14.62,21.61,553.98,2388.01,9042.42,1.3,47.26,522.48,2388.04,8135.4,8.4022,0.03,391,2388,100.0,38.68,23.3408,518.67,0.0,0.0,642.4599999999999,0.29371187695896345,0.06000000000005912,1585.467,3.8392795909874633,-1.9600000000000364,1400.522,2.446715712496306,-0.5099999999999909,14.62,0.0,0.0,21.61,0.0,0.0,553.986,0.3982796337585703,0.22000000000002728,2388.047,0.021628170929723568,-0.04999999999972715,9049.844000000001,4.38191028864887,-17.959999999999127,1.3,0.0,0.0,47.283,0.13004700005083492,0.05999999999999517,522.0450000000001,0.32914873368863173,0.4600000000000364,2388.054,0.018973665961882734,-0.03999999999996362,8131.999000000001,3.3967875346491896,6.6899999999996,8.42359,0.020612318323432684,0.0045000000000001705,0.03,0.0,0.0,391.9,0.5676462121976608,-2.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.938,0.11183320914050454,-0.25,23.372639999999997,0.06838881000085673,-0.03369999999999962
-0.0033,0.0,100.0,518.67,642.13,1583.67,1402.79,14.62,21.61,553.42,2388.05,9050.8,1.3,47.29,521.62,2388.08,8135.48,8.4263,0.03,392,2388,100.0,38.84,23.3567,518.67,0.0,0.0,642.452,0.30224346330598306,-0.08000000000004093,1585.802,3.4685245021793474,3.3500000000001364,1400.512,2.436143582704852,-0.10000000000013642,14.62,0.0,0.0,21.61,0.0,0.0,553.8900000000001,0.4083299319589186,-0.9600000000000364,2388.0460000000003,0.021186998109164957,-0.009999999999763531,9049.72,4.330101358832548,-1.2400000000016007,1.3,0.0,0.0,47.29,0.12814921857827014,0.07000000000000028,522.023,0.35100015827782893,-0.22000000000002728,2388.057,0.020575065816825375,0.02999999999974534,8132.9259999999995,2.8646318359511853,9.269999999999527,8.426490000000001,0.018426698625147706,0.028999999999999915,0.03,0.0,0.0,391.9,0.5676462121976608,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.922999999999995,0.11411982007227728,-0.14999999999999858,23.35958,0.05527184937500423,-0.13060000000000116
-0.0014,0.0001,100.0,518.67,641.9,1590.46,1397.99,14.62,21.61,554.14,2388.09,9050.33,1.3,47.26,522.21,2388.04,8132.08,8.4319,0.03,390,2388,100.0,38.93,23.2893,518.67,0.0,0.0,642.453,0.30018697876874467,0.009999999999990905,1585.997,3.685699240155928,1.9500000000000455,1400.395,2.5344043788540014,-1.1700000000000728,14.62,0.0,0.0,21.61,0.0,0.0,553.9019999999999,0.4142945811861819,0.12000000000000455,2388.047,0.02311805451235625,0.010000000000218279,9050.227,4.036748003584189,5.069999999999709,1.3,0.0,0.0,47.275999999999996,0.12231107881136576,-0.14000000000000057,522.0530000000001,0.35308324482722275,0.3000000000000682,2388.055,0.021213203436364576,-0.01999999999998181,8133.134999999999,2.6980208795810854,2.0900000000001455,8.425920000000001,0.018130624797710784,-0.00569999999999915,0.03,0.0,0.0,391.7,0.8232726023486597,-2.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.922,0.11399805066557532,-0.00999999999999801,23.35201,0.05947142077408815,-0.07569999999999766
-0.0006,0.0002,100.0,518.67,642.33,1596.72,1403.51,14.62,21.61,554.62,2388.07,9050.06,1.3,47.26,521.32,2388.02,8128.81,8.4476,0.03,392,2388,100.0,38.92,23.4444,518.67,0.0,0.0,642.463,0.29352455888181134,0.10000000000002274,1587.234,4.9354481953406255,12.370000000000118,1400.9699999999998,2.5224018536126285,5.75,14.62,0.0,0.0,21.61,0.0,0.0,553.941,0.4639791661991716,0.38999999999998636,2388.047,0.02311805451235625,0.0,9050.169,4.034320678048389,-0.5799999999999272,1.3,0.0,0.0,47.279999999999994,0.1209223809814463,0.03999999999999915,522.048,0.3640146517196847,-0.049999999999954525,2388.053,0.02359378449292399,-0.01999999999998181,8132.467999999999,2.87269830569548,-6.669999999999163,8.42917,0.018873264452946494,0.03249999999999886,0.03,0.0,0.0,391.7,0.8232726023486597,0.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.908,0.10325803708291417,-0.14000000000000057,23.35147,0.05850143493016776,-0.005399999999998073
-0.001,-0.0002,100.0,518.67,642.34,1582.75,1403.07,14.62,21.61,554.0,2388.06,9051.69,1.3,47.41,522.49,2388.03,8132.89,8.3878,0.03,393,2388,100.0,38.89,23.387,518.67,0.0,0.0,642.4200000000001,0.2744286995034571,-0.42999999999995,1586.66,5.104048502033541,-5.740000000000009,1400.9150000000002,2.463508112878801,-0.5499999999999545,14.62,0.0,0.0,21.61,0.0,0.0,553.949,0.46426644648686405,0.08000000000004093,2388.047,0.02311805451235625,0.0,9050.478,4.019101060353573,3.0900000000001455,1.3,0.0,0.0,47.274,0.11157458890306983,-0.060000000000002274,522.0640000000001,0.3809111882490019,0.15999999999996817,2388.0469999999996,0.020575065816653606,-0.05999999999994543,8133.026999999999,2.2265222008999612,5.5900000000001455,8.42679,0.022489328333427115,-0.0237999999999996,0.03,0.0,0.0,391.8,0.9189365834727579,1.0,2388.0,0.0,0.0,100.0,0.0,0.0,38.912,0.101521754647274,0.03999999999999915,23.349110000000003,0.05628507696440209,-0.02359999999999829
